realization_spec_file_name,orig_spec_file_name,EW_Hbeta,err_EW_Hbeta_from_robo,EW_Hdelta,err_EW_Hdelta_from_robo,EW_Hgamma,err_EW_Hgamma_from_robo,EW_Heps,err_EW_Heps_from_robo,EW_CaIIK,err_EW_CaIIK_from_robo,EW_Balmer,err_EW_Balmer_based_Robo,err_EW_Balmer_based_noise_churning
spec-2154-54539-0234g001_noise_ver_000.dat,spec-2154-54539-0234g001.dat,3.869962,1.455065,4.677407,1.42157,4.4485470000000005,1.465862,5.259169,2.112311,3.044187,0.9795299999999999,3.094714698176312,3.1574607508560364,0.0
spec-2159-54328-0414g001_noise_ver_000.dat,spec-2159-54328-0414g001.dat,8.518654,2.070364,9.070768,1.85772,8.291774,1.856852,9.795424,2.241809,0.729486,0.40421799999999997,8.842338836712699,2.6098664195756687,0.0
spec-2159-54328-0446g001_noise_ver_000.dat,spec-2159-54328-0446g001.dat,4.251983,1.9442970000000002,4.153633999999999,1.67282,4.170325,2.236149,10.549873,3.6578459999999997,10.259153,2.438603,2.6786280389516883,5.210841274681346,0.0
spec-2159-54328-0517g001_noise_ver_000.dat,spec-2159-54328-0517g001.dat,9.041855,2.100257,10.474257000000001,2.288545,9.950789,2.294317,10.081760000000001,2.720605,2.535658,0.652059,11.323429508742723,3.0211195882446336,0.0
spec-2159-54328-0517g002_noise_ver_000.dat,spec-2159-54328-0517g002.dat,8.531771,1.8839080000000001,9.84918,1.8352110000000001,8.993008999999997,1.9720970000000002,9.353814999999999,2.801453,2.672977,0.8926200000000001,9.891050040288896,2.6875237560141545,0.0
spec-2163-53823-0415g001_noise_ver_000.dat,spec-2163-53823-0415g001.dat,8.266171,2.301376,9.168775,2.0045330000000003,9.083527,2.209057,9.633052000000001,2.876023,2.799445,0.39158000000000004,10.026421550161217,2.9984206584336994,0.0
spec-2172-54230-0463g001_noise_ver_000.dat,spec-2172-54230-0463g001.dat,3.406658,1.126187,4.22559,1.161806,3.86996,1.096538,6.066484,2.1650240000000003,4.5985190000000005,1.553834,2.229426072902979,2.856087168832997,0.0
spec-2172-54230-0463g002_noise_ver_000.dat,spec-2172-54230-0463g002.dat,5.180039,1.434143,6.0874120000000005,1.5018799999999999,5.682797,1.478172,6.8689740000000015,2.1646259999999997,3.305817,0.803334,4.940560674224184,2.548545289397949,0.0
spec-2173-53874-0276g001_noise_ver_000.dat,spec-2173-53874-0276g001.dat,9.448844,2.308935,12.109486,2.365945,11.064053999999999,2.317935,11.535753,2.44815,1.9948270000000001,0.373233,12.9883399568083,2.959677691164321,0.0
spec-2175-54612-0147g001_noise_ver_000.dat,spec-2175-54612-0147g001.dat,8.472136,2.297802,9.364151,2.25585,9.072764999999999,1.7937880000000002,9.505881,2.59731,2.9153849999999997,0.404414,10.0103267602935,2.4380450481321496,0.0
spec-2175-54612-0147g002_noise_ver_000.dat,spec-2175-54612-0147g002.dat,10.455364999999999,2.405191,11.227668,2.290137,10.813889999999999,2.2217130000000003,12.115765,2.45119,2.416492,0.637735,12.614214607201625,2.8552047092062622,0.0
spec-2175-54612-0147g003_noise_ver_000.dat,spec-2175-54612-0147g003.dat,11.896733,2.896842,12.807039,2.291465,11.995645,2.278541,12.536146,2.19488,1.819752,0.47174499999999997,14.381553243154187,2.8500467720491502,0.0
spec-2175-54612-0147g004_noise_ver_000.dat,spec-2175-54612-0147g004.dat,10.668001,2.494225,10.409193,2.204898,10.519661,2.292985,11.424892999999999,2.22911,2.476684,0.510663,12.174189153941269,2.9694904893791287,0.0
spec-2175-54612-0280g001_noise_ver_000.dat,spec-2175-54612-0280g001.dat,8.56456,2.11788,9.408562,1.654916,9.053075,1.851834,9.532936999999999,2.051006,0.10853099999999999,81581492.48444499,9.980879964856284,2.5184407799472632,0.0
spec-2175-54612-0356g001_noise_ver_000.dat,spec-2175-54612-0356g001.dat,6.238509,1.6068639999999998,7.052347999999999,1.8664630000000002,6.871053,1.8577270000000001,8.496528999999999,2.5055810000000003,3.5228260000000002,0.844327,6.717621687888142,2.8466892069876186,0.0
spec-2175-54612-0356g002_noise_ver_000.dat,spec-2175-54612-0356g002.dat,5.586858,1.547074,6.010832,1.595751,5.905009,1.638795,7.492707000000001,2.1404229999999997,4.18818,0.957253,5.272883239368643,2.7499328535823517,0.0
spec-2175-54612-0356g003_noise_ver_000.dat,spec-2175-54612-0356g003.dat,4.191636,1.420684,4.7564129999999984,1.585747,4.951304,1.8957119999999998,6.73906,1.9289349999999998,4.7917190000000005,1.1797030000000002,3.846598016288445,3.6538513609623413,0.0
spec-2175-54612-0534g001_noise_ver_000.dat,spec-2175-54612-0534g001.dat,3.1812650000000002,1.3364559999999999,3.5550050000000004,1.515004,3.6099370000000004,1.118717,4.615803,1.4317819999999999,3.391642,0.786762,1.8405563882929763,3.2917064507242726,0.0
spec-2175-54612-0534g002_noise_ver_000.dat,spec-2175-54612-0534g002.dat,6.37432,1.996536,6.579434,2.50371,6.7189710000000025,1.802628,7.107711999999999,2.7666180000000002,2.043654,0.5527569999999999,6.490179963983498,2.7959493399663256,0.0
spec-2175-54612-0564g002_noise_ver_000.dat,spec-2175-54612-0564g002.dat,7.991564,2.248202,8.319436999999999,2.361744,9.283242,2.020191,8.528742,2.906438,2.940257,0.8206389999999999,10.32509939428226,2.722455260720377,0.0
spec-2175-54612-0564g003_noise_ver_000.dat,spec-2175-54612-0564g003.dat,9.058614,2.2866779999999998,10.226951,2.25886,9.518009,2.274339,9.284969,2.609093,2.438817,0.614546,10.676198217258827,3.0379058078281034,0.0
spec-2175-54612-0564g004_noise_ver_000.dat,spec-2175-54612-0564g004.dat,11.082415,2.460584,12.771457,2.547343,11.517634,2.295457,12.446914,1.952373,2.01572,0.331248,13.666678071303576,2.900323059549312,0.0
spec-2175-54612-0564g006_noise_ver_000.dat,spec-2175-54612-0564g006.dat,8.751455,2.295673,9.526213,2.5492790000000003,9.36503,2.142968,12.277925,2.98477,3.034655,0.655982,10.447415011611817,2.8786123191108435,0.0
spec-2176-54243-0095g001_noise_ver_000.dat,spec-2176-54243-0095g001.dat,3.598523,1.542771,5.4588730000000005,2.043967,5.537637999999999,2.0874610000000002,4.6700230000000005,6.222169,2.3175470000000002,1.33489,4.723472437613175,3.6640373179609615,0.0
spec-2176-54243-0095g003_noise_ver_000.dat,spec-2176-54243-0095g003.dat,2.953789,1.213533,4.146111,1.841505,4.292969,1.335703,5.136289,2.503898,3.337678,1.7479919999999998,2.8620446351732123,3.0032807219036464,0.0
spec-2176-54243-0095g004_noise_ver_000.dat,spec-2176-54243-0095g004.dat,5.259318,1.763668,5.551531,2.272293,5.323426,1.8371650000000002,8.035533000000001,2.721359,2.337609,1.00727,4.403114035165404,3.3264429978695707,0.0
spec-2176-54243-0615g002_noise_ver_000.dat,spec-2176-54243-0615g002.dat,5.9435160000000025,2.658244,7.296760000000001,2.873254,6.49099,2.316927,8.578553999999999,2.79877,3.115154,0.55999,6.149229742014387,3.6614468579662747,0.0
spec-2177-54557-0242g001_noise_ver_000.dat,spec-2177-54557-0242g001.dat,6.354139,2.1724360000000003,5.54246,1.847818,5.932084,1.900451,7.175524,2.09825,3.8306459999999998,0.730392,5.313374452495236,3.1776640479591074,0.0
spec-2177-54557-0242g002_noise_ver_000.dat,spec-2177-54557-0242g002.dat,7.5236199999999975,1.9796619999999998,7.807533999999999,1.763577,8.03665,2.018321,9.73369,2.48746,3.021697,0.6556569999999999,8.460795706234077,2.8723071391242936,0.0
spec-2177-54557-0242g003_noise_ver_000.dat,spec-2177-54557-0242g003.dat,10.307675,2.177784,10.756350999999999,2.023716,11.083605,2.0859330000000003,11.530776,2.120752,1.964747,0.39662,13.01757887491866,2.66360227684914,0.0
spec-2177-54557-0242g004_noise_ver_000.dat,spec-2177-54557-0242g004.dat,10.958143,1.93798,11.279093,2.042318,11.526062,2.1198349999999997,11.871828,1.9141689999999998,1.835409,0.9074190000000001,13.679282316704533,2.6790750562637498,0.0
spec-2177-54557-0242g006_noise_ver_000.dat,spec-2177-54557-0242g006.dat,7.8049839999999975,1.989049,8.291561999999999,1.9751759999999998,8.382832,2.157195,10.05949,2.6127119999999997,3.179411,0.763433,8.978517927567037,3.0171516743168825,0.0
spec-2177-54557-0242g007_noise_ver_000.dat,spec-2177-54557-0242g007.dat,5.214216,1.803991,5.063347,1.971538,6.000004,1.752423,7.0198,2.874873,4.681926,1.40759,5.414950193790086,2.9088918039903278,0.0
spec-2177-54557-0427g001_noise_ver_000.dat,spec-2177-54557-0427g001.dat,8.154721,1.835123,8.71923,1.868532,8.575198,1.781062,9.352018,1.578223,2.8188459999999997,0.4401930000000001,9.266205192730839,2.4712618390576124,0.0
spec-2177-54557-0427g002_noise_ver_000.dat,spec-2177-54557-0427g002.dat,7.4858509999999985,1.758127,8.238782,1.9803810000000002,8.014954,1.820229,8.668213,2.153536,3.123634,0.48288400000000004,8.428348897000669,2.594402617089316,0.0
spec-2177-54557-0427g003_noise_ver_000.dat,spec-2177-54557-0427g003.dat,6.585085,1.8426150000000001,7.284619,1.8087970000000002,7.307065,1.872797,7.598986,2.316345,3.8695589999999997,0.786686,7.369686501101498,2.7821478213555397,0.0
spec-2177-54557-0427g004_noise_ver_000.dat,spec-2177-54557-0427g004.dat,5.293832,1.730374,5.695999,1.745194,5.8942830000000015,1.7497209999999999,6.891371,2.592882,4.807697,1.065341,5.2568422882330665,2.9389799168240205,0.0
spec-2177-54557-0578g001_noise_ver_000.dat,spec-2177-54557-0578g001.dat,5.956175,2.024881,6.392818,2.5671,7.174465,2.21367,7.174533,3.2234599999999998,3.593234,0.5216189999999999,7.17138050440395,3.3163035497415705,0.0
spec-2178-54629-0144g001_noise_ver_000.dat,spec-2178-54629-0144g001.dat,5.804551,1.499551,5.980189,1.5203309999999999,5.924565,2.095373,7.847586,2.999746,2.734766,0.8276100000000001,5.30212963508069,3.5056703840803496,0.0
spec-2178-54629-0155g001_noise_ver_000.dat,spec-2178-54629-0155g001.dat,10.633446000000001,2.547964,12.595957,2.394373,11.548743,2.311146,10.855718,2.558475,1.49658,0.256166,13.71320221346997,2.9180363065227826,0.0
spec-2178-54629-0155g002_noise_ver_000.dat,spec-2178-54629-0155g002.dat,9.367891,2.122872,11.031350999999999,2.534384,10.704117,2.005736,10.124375,2.194253,1.7846400000000002,0.27174499999999996,12.450046853238726,2.5863848437063206,0.0
spec-2178-54629-0294g001_noise_ver_000.dat,spec-2178-54629-0294g001.dat,9.622728,2.610968,9.367227999999999,3.9157599999999997,7.360061999999999,1.7995279999999998,11.221178,2.7736,2.407394,1.682205,7.448944592406021,2.6644980601857458,0.0
spec-2180-54613-0323g001_noise_ver_000.dat,spec-2180-54613-0323g001.dat,8.334923,2.17311,11.664011,2.798434,11.555276,2.471734,12.42079,2.9225689999999998,1.336419,1.0268389999999998,13.722972447832149,3.119373803883062,0.0
spec-2180-54613-0323g002_noise_ver_000.dat,spec-2180-54613-0323g002.dat,5.068928,1.689817,5.763599,1.20618,5.647658,1.772634,5.577831,2.3016259999999997,1.8490669999999998,0.7759010000000001,4.888009585099334,3.0678381452462533,0.0
spec-2181-53524-0188g001_noise_ver_000.dat,spec-2181-53524-0188g001.dat,6.526258,3.526092,9.36835,2.177731,10.037225,3.035602,12.757784,3.143506,2.638703,1.374533,11.452696304599053,3.983197207854455,0.0
spec-2182-53905-0263g001_noise_ver_000.dat,spec-2182-53905-0263g001.dat,10.075064,2.41339,13.004652,2.747525,8.97175,2.727627,8.341280000000001,4.666224,1.8504990000000001,0.776818,9.859256773442802,3.716341056330128,0.0
spec-2183-53536-0305g001_noise_ver_000.dat,spec-2183-53536-0305g001.dat,7.417016999999999,3.1829259999999997,10.871112,2.3308590000000002,8.324742,2.445795,8.562783999999999,2.854825,2.629294,1.737108,8.891643151185736,3.428964685326835,0.0
spec-2183-53536-0444g001_noise_ver_000.dat,spec-2183-53536-0444g001.dat,5.736264,2.625681,6.910575,2.309437,5.7506699999999995,2.899747,12.33912,2.740655,2.229329,0.533652,5.042066126063193,4.949056950633978,0.0
spec-2183-53536-0532g001_noise_ver_000.dat,spec-2183-53536-0532g001.dat,10.583413,2.164382,11.22052,2.382879,10.579519,2.170916,10.427783999999999,2.2608099999999998,1.9100990000000002,0.43033599999999994,12.263708010278537,2.8075221672004687,0.0
spec-2183-53536-0532g002_noise_ver_000.dat,spec-2183-53536-0532g002.dat,12.190353,2.803081,11.982236,2.1968259999999997,11.898226,2.3902639999999997,11.703269,1.784195,1.694794,0.38260900000000003,14.235861147435648,2.9950068189220675,0.0
spec-2185-53532-0335g002_noise_ver_000.dat,spec-2185-53532-0335g002.dat,8.049503999999999,3.552773,10.312516,2.660803,8.879274,2.420129,11.330098,2.238375,2.262404,1.37058,9.720957034750477,3.310783523723438,0.0
spec-2186-54327-0381g001_noise_ver_000.dat,spec-2186-54327-0381g001.dat,9.409034,2.440318,9.355756,2.233319,9.806794,7.464717999999999,10.42451,1.8301919999999998,1.877619,0.478342,11.108082057804088,9.857607952899656,0.0
spec-2187-54270-0523g001_noise_ver_000.dat,spec-2187-54270-0523g001.dat,9.687714999999999,2.2388529999999998,9.78375,2.126789,9.218321000000001,1.998087,9.695647,2.226078,1.80903,0.9628700000000001,10.228008718478328,2.6992844051813014,0.0
spec-2191-54621-0239g002_noise_ver_000.dat,spec-2191-54621-0239g002.dat,4.3685800000000015,1.6062,5.1927080000000005,1.3988040000000002,4.380284,1.331576,6.706882000000001,2.611817,3.994314,1.0719940000000001,2.9926259934058383,2.9217035520009262,0.0
spec-2191-54621-0239g003_noise_ver_000.dat,spec-2191-54621-0239g003.dat,3.4956720000000003,1.5922049999999999,4.258675,1.194569,4.459,1.635217,5.6460940000000015,2.355672,4.621788,1.611502,3.1103473722598665,3.511433207149825,0.0
spec-2198-53918-0143g002_noise_ver_000.dat,spec-2198-53918-0143g002.dat,9.107889,2.0877689999999998,10.130277,3.1985759999999996,8.759431,2.316247,11.303069,2.902751,3.28536,1.097405,9.541729390993126,3.184939987329233,0.0
spec-2201-53904-0638g001_noise_ver_000.dat,spec-2201-53904-0638g001.dat,4.656332,1.305275,4.927391,1.340018,5.388276,1.819712,8.181702,2.9857259999999997,4.652013,1.794702,4.500098529025403,3.2632362563381005,0.0
spec-2202-53566-0022g001_noise_ver_000.dat,spec-2202-53566-0022g001.dat,10.929775999999999,2.336459,12.726778999999999,2.077583,12.195014,2.5064599999999997,11.176117,2.702011,2.2764919999999997,0.559153,14.679713637238605,3.1212438749355846,0.0
spec-2202-53566-0022g003_noise_ver_000.dat,spec-2202-53566-0022g003.dat,9.93012,2.24992,10.447564999999999,2.24247,10.779236000000001,2.826987,11.446821,2.751795,2.761874,0.673151,12.562388845440259,3.633024180745263,0.0
spec-2202-53566-0421g001_noise_ver_000.dat,spec-2202-53566-0421g001.dat,5.58504,2.472254,4.192351,2.657276,4.09202,2.179416,7.905469,5.024122,5.332448,2.239652,2.561521318956202,5.211293344977936,0.0
spec-2202-53566-0421g002_noise_ver_000.dat,spec-2202-53566-0421g002.dat,5.804268,2.762819,8.410003999999999,3.046494,4.370494,4.092675,7.814367999999999,2.244718,3.52399,1.3004930000000001,2.9779848493057717,8.984968672728288,0.0
,,,,,,,,,,,,,,
spec-2204-53877-0636g001_noise_ver_000.dat,spec-2204-53877-0636g001.dat,12.991384,3.072525,13.299284,2.2136869999999997,12.536423,2.661346,11.490811,2.8347700000000002,1.958495,0.5797359999999999,15.19029774000265,3.2918804554987307,0.0
spec-2204-53877-0636g002_noise_ver_000.dat,spec-2204-53877-0636g002.dat,11.571432000000001,2.438658,12.735771000000002,1.996415,11.883379,1.888206,12.423789999999999,1.9350580000000002,1.843378,0.35909,14.21365715699094,2.3701178029240704,0.0
spec-2204-53877-0636g003_noise_ver_000.dat,spec-2204-53877-0636g003.dat,10.815296,2.306649,11.728239,2.007193,10.77501,2.078131,11.466204,1.903232,2.202811,0.390545,12.556068776495733,2.674266453867337,0.0
spec-2207-53558-0312g001_noise_ver_000.dat,spec-2207-53558-0312g001.dat,9.158605,1.842705,8.885348,2.026265,7.7371630000000025,1.9892779999999999,13.113176000000001,4.080446,3.953751,2.004406,8.01290680704133,2.8777044722261915,0.0
spec-2207-53558-0312g002_noise_ver_000.dat,spec-2207-53558-0312g002.dat,3.921208,1.4821360000000001,4.1886209999999995,2.1822310000000003,4.073035,1.237114,5.255425,3.413787,6.725859,1.84553,2.5331288653566326,2.9827529192099536,0.0
spec-2209-53907-0448g003_noise_ver_000.dat,spec-2209-53907-0448g003.dat,10.38819,2.18817,11.890992,1.9801540000000002,11.602559,2.879835,12.901373,2.7702150000000003,1.289211,0.519877,13.793685135930565,3.6285432554209716,0.0
spec-2209-53907-0448g004_noise_ver_000.dat,spec-2209-53907-0448g004.dat,4.038371,1.7346270000000001,4.789696,1.761471,4.017733,1.961755,5.695404,2.6973540000000003,3.478553,2.059724,2.4504235996751262,4.8154231419154545,0.0
spec-2209-53907-0451g001_noise_ver_000.dat,spec-2209-53907-0451g001.dat,11.266328999999999,2.511763,13.013800999999999,2.487548,11.860623,2.316378,12.352102,2.357942,0.001433,2213095886.752999,14.17962509620022,2.9051446060670107,0.0
spec-2209-53907-0452g001_noise_ver_000.dat,spec-2209-53907-0452g001.dat,8.579925,2.2322509999999998,0.078777,inf,8.164928,2.686613,9.668429,2.476787,1.63486,0.760171,8.652638064034742,3.795371592793768,0.0
,,,,,,,,,,,,,,
spec-2209-53907-0575g001_noise_ver_000.dat,spec-2209-53907-0575g001.dat,3.756671,1.811838,3.122091,2.137181,3.865154,1.410613,5.7949589999999995,2.213229,4.0731980000000005,1.0574860000000001,2.2222386021629457,3.676617928199936,0.0
spec-2210-53535-0003g001_noise_ver_000.dat,spec-2210-53535-0003g001.dat,8.328503,3.12316,4.266518,3.960836,6.507182,2.566935,13.363411,104.86142199999999,3.733162,2.753998,6.173445207312477,4.049921596725976,0.0
spec-2210-53535-0201g001_noise_ver_000.dat,spec-2210-53535-0201g001.dat,5.730126,1.860761,7.120019999999999,1.813653,6.68715,1.747657,7.781612,2.195662,2.264175,0.6168130000000001,6.442591011337094,2.7180629444451543,0.0
spec-2212-53789-0331g001_noise_ver_000.dat,spec-2212-53789-0331g001.dat,9.011966000000001,3.057141,10.457081,2.546132,10.692028,2.875856,10.939206,2.4895389999999997,2.230207,0.922903,12.431967507883703,3.7041285216161937,0.0
spec-2212-53789-0331g002_noise_ver_000.dat,spec-2212-53789-0331g002.dat,8.66605,2.488258,10.282293,1.9122009999999998,11.790703,3.09793,11.393728999999999,2.652784,1.744584,0.963075,14.075058314231196,3.886649594367861,0.0
spec-2212-53789-0518g001_noise_ver_000.dat,spec-2212-53789-0518g001.dat,3.914978,1.750747,4.666103,1.518773,4.654942,1.449912,6.764328,2.312249,4.742739,1.818252,3.4033826181490894,2.9718862127647165,0.0
spec-2214-53794-0076g001_noise_ver_000.dat,spec-2214-53794-0076g001.dat,6.9929320000000015,3.3367519999999997,13.464092,5.624461,7.981003,3.008901,14.610408999999999,4.894101999999998,4.237443,2.242838,8.377574486036279,4.290316486100369,0.0
spec-2216-53795-0058g001_noise_ver_000.dat,spec-2216-53795-0058g001.dat,9.068189,2.307859,9.797816000000001,2.086779,10.016721,2.354563,11.866932,2.467247,1.724959,0.41260399999999997,11.422032155607452,3.0938113213664296,0.0
spec-2216-53795-0058g002_noise_ver_000.dat,spec-2216-53795-0058g002.dat,8.879989,2.546847,9.570672,2.384405,10.056863,2.4142099999999997,11.173089,2.5083729999999997,2.156326,0.528913,11.48206533297874,3.167995984301596,0.0
spec-2216-53795-0431g001_noise_ver_000.dat,spec-2216-53795-0431g001.dat,5.670237,2.881277,7.705344,2.283991,6.922086,1.888786,10.183956,2.481752,3.053844,1.151744,6.79394257725063,2.8829022400333963,0.0
spec-2216-53795-0431g002_noise_ver_000.dat,spec-2216-53795-0431g002.dat,7.551071,2.5140130000000003,9.501094,4.953608999999998,7.138155,2.7813369999999997,11.144271,3.651754,2.743065,0.9519139999999999,7.117078160964375,4.1752679561427675,0.0
spec-2217-53794-0261g001_noise_ver_000.dat,spec-2217-53794-0261g001.dat,4.28569,1.618891,4.458893,1.743009,4.565792,1.614132,6.723361,3.144546,3.9352169999999997,1.663736,3.2700569800979102,3.3760347685462424,0.0
spec-2218-53816-0021g001_noise_ver_000.dat,spec-2218-53816-0021g001.dat,10.815442,2.6219740000000002,11.382384,2.609268,10.466991,2.112268,13.223289000000001,2.431938,1.783722,0.694736,12.095420097786976,2.7404666546016294,0.0
spec-2218-53816-0456g002_noise_ver_000.dat,spec-2218-53816-0456g002.dat,9.444133,2.087791,10.078599,2.338651,9.724609,2.1026569999999998,10.388144,2.156197,2.020106,0.27436900000000003,10.985172718900706,2.7899191093608446,0.0
spec-2218-53816-0603g001_noise_ver_000.dat,spec-2218-53816-0603g001.dat,3.762671,1.6624869999999998,3.529836,1.7808080000000002,3.9709260000000004,1.4590100000000001,5.821665,2.6383810000000003,4.328332,1.445317,2.3804227792571613,3.646793309545605,0.0
spec-2220-53795-0421g001_noise_ver_000.dat,spec-2220-53795-0421g001.dat,13.183956,2.840106,14.070089999999999,2.617803,12.925477,2.485978,13.488142000000002,2.295291,1.532937,0.349238,15.772135909227146,3.0548490206604875,0.0
spec-2221-53792-0595g001_noise_ver_000.dat,spec-2221-53792-0595g001.dat,8.622116,1.94819,9.572414,1.730479,9.384808,1.977197,9.975985000000001,1.7212180000000001,1.369174,0.33622199999999997,10.476993412838693,2.654983180326209,0.0
spec-2221-53792-0595g002_noise_ver_000.dat,spec-2221-53792-0595g002.dat,8.283927,2.124054,8.914513000000003,1.662996,8.82874,2.311448,9.289565,2.0097650000000002,1.7209560000000002,0.365374,9.645382410036193,3.169143702816167,0.0
spec-2222-53799-0009g002_noise_ver_000.dat,spec-2222-53799-0009g002.dat,12.758982000000001,3.178194,12.412177999999999,2.3704509999999996,12.163327,2.109973,12.177342,2.882368,1.327507,0.9978969999999999,14.632325084317374,2.6316321265814318,0.0
spec-2222-53799-0009g003_noise_ver_000.dat,spec-2222-53799-0009g003.dat,11.382431,2.7969880000000003,11.016619,2.54352,10.971798,2.360769,11.946137,2.383093,1.353775,0.585701,12.850369232590133,3.0209860040967143,0.0
spec-2222-53799-0009g004_noise_ver_000.dat,spec-2222-53799-0009g004.dat,12.649751,2.735783,13.160519,2.43362,13.471915,2.2349740000000002,12.685741,2.0893610000000002,1.201115,0.422659,16.58934505118351,2.723923366018912,0.0
spec-2222-53799-0536g001_noise_ver_000.dat,spec-2222-53799-0536g001.dat,4.136172,2.559432,4.44904,2.240793,7.227739,2.889841,9.450119,14.976198000000002,5.015497,2.926663,7.251052854841848,4.311226223636998,0.0
spec-2224-53815-0087g001_noise_ver_000.dat,spec-2224-53815-0087g001.dat,5.989075,1.936309,7.7144020000000015,2.73773,6.227601,2.2608900000000003,6.566814999999999,3.162153,2.0451669999999997,0.88049,5.755326135949754,3.6625478104830336,0.0
spec-2224-53815-0420g001_noise_ver_000.dat,spec-2224-53815-0420g001.dat,9.591432000000001,2.340056,9.026019,1.859305,9.273296,2.132069,9.578804,2.086477,2.135939,0.754005,10.310224949009607,2.8736221510252067,0.0
spec-2224-53815-0420g002_noise_ver_000.dat,spec-2224-53815-0420g002.dat,7.409383,1.9449299999999998,7.497155999999999,1.7995919999999999,8.212168,2.636732,7.855998,2.237645,2.934863,0.9750770000000001,8.723286444758664,3.716295175801639,0.0
spec-2227-53820-0226g001_noise_ver_000.dat,spec-2227-53820-0226g001.dat,7.362837,1.9545810000000001,6.772425999999999,1.3318450000000002,7.6353100000000005,2.2093439999999998,9.272113000000001,1.9445540000000001,3.518617,1.394142,7.860583574148152,3.2139455613819616,0.0
spec-2227-53820-0226g002_noise_ver_000.dat,spec-2227-53820-0226g002.dat,6.637139,2.200962,6.416226999999999,1.606798,6.8987149999999975,2.404665,6.7164509999999975,2.6413919999999997,3.6950239999999996,1.039668,6.758990771452599,3.674414410563416,0.0
spec-2231-53816-0580g001_noise_ver_000.dat,spec-2231-53816-0580g001.dat,7.797958,2.352001,10.441889,2.3602060000000002,8.639142,1.9627919999999999,9.271303999999999,1.911684,1.350838,0.403461,9.36183474516544,2.714543095626856,0.0
spec-2233-53845-0292g001_noise_ver_000.dat,spec-2233-53845-0292g001.dat,10.056494,2.3902490000000003,11.136221,2.5735,10.414047,2.095961,9.768659,2.17418,1.074091,0.298981,12.016241269060314,2.7234291086249174,0.0
spec-2234-53823-0604g001_noise_ver_000.dat,spec-2234-53823-0604g001.dat,8.630916000000001,2.045398,10.757904,2.324693,10.371402999999999,1.862843,11.004967,1.8291490000000001,0.634197,0.294002,11.952466299805641,2.42503205750871,0.0
spec-2235-53847-0540g001_noise_ver_000.dat,spec-2235-53847-0540g001.dat,4.6147870000000015,1.735037,4.47879,1.496204,5.0432510000000015,1.404934,6.687525999999999,2.2385639999999998,4.6273800000000005,1.0284520000000001,3.9841066247224544,2.665803561868128,0.0
spec-2236-53729-0210g001_noise_ver_000.dat,spec-2236-53729-0210g001.dat,5.002015,2.19592,6.258642,2.199638,5.5997879999999975,1.780244,6.802148,2.67844,2.017586,0.341079,4.816419026563043,3.100225276654447,0.0
spec-2237-53828-0112g001_noise_ver_000.dat,spec-2237-53828-0112g001.dat,9.159358000000001,2.706257,11.193105000000001,1.959359,11.441509,2.551924,11.076437,2.642753,0.033395,inf,13.552831585642936,3.2283519812925805,0.0
spec-2239-53726-0559g001_noise_ver_000.dat,spec-2239-53726-0559g001.dat,7.321555,1.8926189999999998,7.5625899999999975,1.665873,7.762574000000001,2.4510970000000003,8.951759,2.1447439999999998,0.177602,1625.059399,8.050909474327012,3.5385161942583667,0.0
spec-2239-53726-0559g002_noise_ver_000.dat,spec-2239-53726-0559g002.dat,6.038792,2.101004,7.270552,2.038691,6.818242,2.46576,8.344702999999999,2.0925119999999997,3.514089,0.982773,6.638641763366316,3.7910816349404217,0.0
spec-2239-53726-0559g003_noise_ver_000.dat,spec-2239-53726-0559g003.dat,2.955103,1.452711,3.822078,1.206976,4.142359,1.3468149999999999,7.579223,2.632478,5.59678,2.104709,2.636804317204753,3.1713994190573698,0.0
spec-2240-53823-0005g001_noise_ver_000.dat,spec-2240-53823-0005g001.dat,6.639495,1.878178,5.783616,1.718046,6.017752,1.849773,6.92488,1.8371979999999999,1.728055,0.187806,5.4414926887326835,3.0640258086190824,0.0
,,,,,,,,,,,,,,
spec-2243-53794-0613g002_noise_ver_000.dat,spec-2243-53794-0613g002.dat,8.560725999999999,2.0764270000000002,9.995099,1.8428939999999998,9.065649,2.2437259999999997,10.04078,2.095216,1.540848,0.44070699999999996,9.9996846375748,3.0474259202588603,0.0
spec-2244-53795-0164g001_noise_ver_000.dat,spec-2244-53795-0164g001.dat,6.440689,1.830755,7.743554,1.782916,8.173022999999999,1.8043049999999998,7.6962899999999985,2.31054,1.208982,0.302201,8.664744301163447,2.5511373430628748,0.0
,,,,,,,,,,,,,,
spec-2246-53767-0331g001_noise_ver_000.dat,spec-2246-53767-0331g001.dat,9.294201,2.15754,9.949755999999999,2.17578,9.254298,1.974044,10.328369,1.9429939999999999,1.451881,0.34196,10.281813053645656,2.663387122177629,0.0
spec-2246-53767-0331g002_noise_ver_000.dat,spec-2246-53767-0331g002.dat,5.8141099999999994,2.9997849999999997,8.400246000000001,2.507622,7.395636,1.733861,10.066196000000001,2.9287549999999998,2.143272,0.8002520000000001,7.502146232877504,2.5618148000138445,0.0
spec-2251-53557-0153g001_noise_ver_000.dat,spec-2251-53557-0153g001.dat,9.346198,2.679624,10.90782,2.44941,9.936299,2.482273,10.714591,2.355944,2.210651,0.355489,11.301759419058357,3.269179605398989,0.0
