orig_spec_file_name,EW_Hbeta,err_EW_Hbeta_from_robo,EW_Hdelta,err_EW_Hdelta_from_robo,EW_Hgamma,err_EW_Hgamma_from_robo,EW_Heps,err_EW_Heps_from_robo,EW_CaIIK,err_EW_CaIIK_from_robo,EW_Balmer,err_EW_Balmer_based_Robo,err_EW_Balmer_based_noise_churning,err_EW_Hbeta_based_noise_churning,err_EW_Hdelta_based_noise_churning,err_EW_Hgamma_based_noise_churning,err_EW_Heps_based_noise_churning,err_EW_CaIIK_based_noise_churning,subtype,phase,feh,err_feh,teff,logg,alpha
675020m15.smo,8.125583,2.4392065,7.282488500000001,2.0498955000000003,7.6278320000000015,2.466982,8.5540675,2.382059,4.563763,1.5058595,7.573620499999999,3.2405483479964174,0.6249740120988995,0.8930095441430967,0.5811662007208769,1.0528771366278722,0.7242813025221769,0.35369028732792995,,,-1.5,0.15,6750,2.0,0.4
675020m20.smo,7.608983,2.4046185,7.693065999999999,2.1223765,7.7553385000000015,2.436482,8.545741,2.4493955,3.0562735,1.379501,7.7342485,3.3167654103483923,0.5334218915585575,1.0121825837446297,0.6641329777643525,0.8238336388309474,0.8775524456000924,0.5365877765093396,,,-2.0,0.15,6750,2.0,0.4
675020m25.smo,7.7762864999999985,2.3767225,7.5143119999999985,2.2254810000000003,7.706200500000001,2.341421,8.261575,2.390526,1.987309,1.3251925,7.721269999999999,3.321327822663568,0.5659055355662583,1.002210702862587,0.6620340832537078,0.8197397182688855,0.6854977492757807,0.8075780916702869,,,-2.5,0.15,6750,2.0,0.4
675020p00.smo,9.112330499999999,2.702405,6.6934405,2.13995,7.892017999999999,2.5981645,11.9331835,2.0453055,12.705461999999999,2.92735,7.31379775,3.477144307462392,0.4156530228041585,1.2589120164769076,0.5829057460022241,0.7752897728931509,1.2930723875010235,1.3847986016338931,,,0.0,0.15,6750,2.0,0.4
675020p02.smo,9.494806,2.725332,6.491625,2.203112,7.858971,2.6411990000000003,13.646482,2.224178,15.661338,2.8100560000000003,7.282328999999999,3.517115435101043,0.37150435046893693,1.8548362662746012,0.4931445062273321,0.615496644088534,2.4686134926279686,1.1172676453675323,,,0.2,0.15,6750,2.0,0.4
675025m05.smo,8.571685500000001,2.6158345,6.9066575,2.2344925,7.928882999999999,2.5993699999999995,9.997664,2.3872835,8.535944,2.1231294999999997,7.47065375,3.4656957865824607,0.5202167524706296,1.1360428746906372,0.6888335356933573,0.8069568462491415,0.5974992283151397,0.6124707001194997,,,-0.5,0.15,6750,2.5,0.4
675025m10.smo,8.435064500000001,2.604735,7.166289,2.1048445000000005,7.821970500000001,2.5650405000000003,9.2335185,2.214041,6.367618,1.7414185000000002,7.518130249999999,3.3834348878480665,0.4712089444785982,1.0586465235628155,0.5802276008649625,0.7655402663316995,0.6960545745329693,0.4066001360480912,,,-1.0,0.15,6750,2.5,0.4
675025m15.smo,7.861182,2.564809,7.469674,2.176467,7.946657000000001,2.468446,8.378964,2.381276,4.104191,1.443035,7.763421000000001,3.2893758905841093,0.5633257724092225,1.0387030726310729,0.778039562840214,0.8802757519305674,0.8293933864381241,0.3681210920002359,,,-1.5,0.15,6750,2.5,0.4
675025m20.smo,7.829482500000001,2.5536815,7.543329000000001,2.254184,8.013119999999999,2.562243,8.024399500000001,2.411945,2.7803255,1.31435,7.793615749999999,3.4996675986800088,0.5511362920917429,1.090301912343106,0.6403455960098758,0.8621343542613734,0.8458585045722502,0.4512634300395109,,,-2.0,0.15,6750,2.5,0.4
675025m25.smo,7.650409,2.4254580000000003,7.830363,2.177054,7.997381,2.459839,7.963153,2.371611,1.984479,1.3582530000000002,7.903371000000001,3.3592747193979235,0.6125823293484601,0.9599221872292892,0.7840593024007918,1.0667652502199496,0.9936142491888484,0.9142589630639352,,,-2.5,0.15,6750,2.5,0.4
675025p00.smo,9.4504365,2.7760685,6.804627499999999,2.337497,8.018359499999999,2.6716900000000003,11.1956835,2.05507,11.043222,2.6791025,7.395491249999999,3.5758764734727078,0.4829996212146113,1.1448850879243777,0.5800270575207748,0.7494177082311468,1.7913326277141606,1.3593682778990013,,,0.0,0.15,6750,2.5,0.4
675025p02.smo,9.92834,2.910375,6.685547,2.221593,7.903778999999999,2.708709,12.479186,2.326627,13.917069,3.056812,7.3154879999999975,3.5426524288137555,0.5513576481385695,1.5688065744293886,0.6272348609304018,0.8510773073815151,3.7547079553019573,1.4710306939504694,,,0.2,0.15,6750,2.5,0.4
675030m05.smo,8.743859,2.837643,6.854102,2.165011,7.715483,2.61441,9.571966,2.322229,7.497673,1.854353,7.272557000000001,3.435059901952948,0.5305724580612691,1.4453071000190851,0.7155082639746583,0.9311888499222112,0.7006925702836925,0.6798272130287457,,,-0.5,0.15,6750,3.0,0.4
675030m10.smo,8.080017,2.6277,7.127621,2.1935830000000003,7.801146000000001,2.531412,8.841757000000003,2.385543,5.879982,1.676436,7.422705500000001,3.4083946183644875,0.6176332822178123,0.8531597192635063,0.659020511698508,1.1131872605592257,0.8472255382601641,0.4904733374628353,,,-1.0,0.15,6750,3.0,0.4
675030m15.smo,7.731631499999999,2.5908610000000003,7.045638,2.157179,7.775978999999999,2.475717,8.025184,2.398359,3.86234,1.4253490000000002,7.400250500000001,3.3319629153957413,0.6473926072279137,1.0983333620371194,0.6833219257539493,1.0076680700612366,0.686935035533168,0.5185348757349684,,,-1.5,0.15,6750,3.0,0.4
675030m20.smo,7.72532,2.5562145000000003,7.482239500000002,2.4164905,7.6997605,2.531543,7.950979499999999,2.3779369999999997,2.665395,1.467557,7.546609749999999,3.5161150441369133,0.7237843142100279,1.1513767884277306,0.8583993424389593,1.2468132240739704,0.794308727242895,0.5625301295448555,,,-2.0,0.15,6750,3.0,0.4
675030m25.smo,7.57362,2.480123,7.357305,2.302543,7.763375999999999,2.417255,7.920274000000001,2.477357,1.916876,1.385247,7.5869870000000015,3.3824576129273223,0.6804537318491325,1.0830894223322791,0.8940531172237854,1.0006788412825491,1.066133639879375,0.913420092454858,,,-2.5,0.15,6750,3.0,0.4
675030p00.smo,9.231972,2.755841,6.723559,2.1902470000000003,8.017194,2.712223,10.628022,2.286961,9.972301,2.560273,7.3458260000000015,3.662948474538647,0.5030376022711486,1.4807757811102231,0.7980346942354775,0.8424436476330875,18.18895849338574,1.0376234818079606,,,0.0,0.15,6750,3.0,0.4
675030p02.smo,9.823578,3.063149,6.601363,2.148989,7.9165100000000015,2.6313150000000003,11.56335,2.10695,11.765161,2.679216,7.256092999999999,3.469805576020795,0.5295473425511339,1.7085563076706602,0.571854444342781,0.8438360570197553,0.6921874517466428,1.0174734538186407,,,0.2,0.15,6750,3.0,0.4
700020m05.smo,10.050603,2.76309,8.394419000000001,2.214773,9.207541,2.699664,11.055417,2.38377,8.262606,2.029535,8.8297295,3.5725301301405423,0.5925668963873687,1.2585298554328077,0.5475321751078794,0.9633808791154876,0.707600560714722,0.5724615630238373,,,-0.5,0.15,7000,2.0,0.4
700020m10.smo,9.312568,2.765396,8.55943,2.131677,9.335031,2.603235,10.370248,2.626921,6.2954300000000005,1.707886,8.970559,3.437515462891767,0.5866619807027378,1.4662453914023226,0.6943465426089634,0.9209774599398808,0.8713304278169329,0.4763017569788658,,,-1.0,0.15,7000,2.0,0.4
700020m15.smo,9.047522,2.483571,8.822194999999997,2.224405,9.144353,2.474227,9.662202,2.426612,3.993021,1.453331,8.882622999999997,3.385413255826975,0.6317771307472363,0.9642363074859231,0.7427786376194084,0.907589301429894,0.7593408211742533,0.4898166190370282,,,-1.5,0.15,7000,2.0,0.4
700020m20.smo,8.925147,2.636205,8.851374,2.217808,9.233496,2.530783,9.509317,2.483536,2.649428,1.293408,9.063925999999999,3.486993706415456,0.771544925060602,2.468207465972444,0.8092132694997765,1.4244481717673272,1.3568591929052518,0.6376493305735662,,,-2.0,0.15,7000,2.0,0.4
700020m25.smo,8.924956,2.590266,9.009611,2.302197,9.245238,2.55715,9.564169,2.434936,1.971306,1.348614,9.1699305,3.4556590444805173,0.5244484936535322,1.138828422494191,0.7644289115579487,0.7979533818194117,0.7950134804180471,1.181499119200559,,,-2.5,0.15,7000,2.0,0.4
700020p00.smo,10.57375,2.791868,8.242894999999999,2.328075,9.457233,2.757325,12.396352,2.468726,10.686672,2.4081200000000003,8.835460999999997,3.7916223615445928,0.5415298606800235,1.140486716051655,0.6761066427209398,0.7725700353315298,1.8855729667092984,0.9963276374740608,,,0.0,0.15,7000,2.0,0.4
700020p02.smo,10.707427,2.8681535,8.216463999999998,2.353789,9.65938,2.889464,13.4514545,2.4067355,12.9217545,2.6165655,8.993419000000003,3.7748848068518313,0.5497494764994204,1.6054477201084831,0.8760781964753842,0.8231004694438315,13.937968350205336,1.3124887804584662,,,0.2,0.15,7000,2.0,0.4
700025m05.smo,10.1237175,2.7725125000000004,8.310189000000001,2.3375510000000004,9.475383,2.7651255,10.702051999999998,2.605944,7.296579999999999,1.9294924999999998,8.92638775,3.5812761426611264,0.6207846413978484,1.8909224353282208,0.8632701767341638,0.752508353388288,0.8056883790109053,0.7682303047957647,,,-0.5,0.15,7000,2.5,0.4
700025m10.smo,9.703028,2.7470665000000003,8.583011500000001,2.2346169999999996,9.3395105,2.5752065,9.9295415,2.4455125,5.4965995,1.539969,8.942591,3.5032890555564338,0.5910901842145868,1.012806878929803,0.7614481877101924,0.8835619226475726,0.7542088354339382,0.4408001175061346,,,-1.0,0.15,7000,2.5,0.4
700025m15.smo,9.2695765,2.707297,8.882492500000003,2.3483465,9.259602000000001,2.5153385,9.409695,2.540692,3.5728230000000005,1.3728604999999998,9.131985750000002,3.5981316392211578,0.6389094771667913,1.3592831709731013,0.7648101772519154,1.1029799449823037,1.1917274832339757,0.4082302517955982,,,-1.5,0.15,7000,2.5,0.4
700025m20.smo,9.040552,2.4958035,9.033080499999999,2.323245,9.2822045,2.571211,9.414121000000002,2.5210115,2.441366,1.296935,9.14647575,3.575666977589917,0.6421416381099643,1.130506392003445,0.7622763722209228,0.9631503213258212,0.8907677907677536,0.6966582273294789,,,-2.0,0.15,7000,2.5,0.4
700025m25.smo,8.946532000000003,2.6350130000000003,8.844622,2.360585,9.29571,2.576994,9.709493,2.446725,1.735684,1.48262,9.0476085,3.5700972468795578,0.8084715297379687,1.388102198559005,0.7549880177579351,1.4978495241178034,1.4214959125475517,1.3179012630438764,,,-2.5,0.15,7000,2.5,0.4
700025p00.smo,10.7921485,2.9840655,8.0669505,2.3481805000000002,9.2677525,2.6867525000000003,11.360374,2.4120525,9.368778500000001,2.2749194999999998,8.766052250000001,3.708404312274445,0.4798550031512958,1.3229660860027337,0.7348814535236455,0.6232972428590003,1.233247666464043,0.6535880795129361,,,0.0,0.15,7000,2.5,0.4
700025p02.smo,10.994889,2.954378,8.140861,2.436323,9.438828,2.855861,12.328328,2.474999,11.324197,2.628521,8.674798,3.8486845345029255,0.5947187489326794,1.189816909444735,0.6945471336077058,0.8860190268375435,9684.04238246024,1.1505950612353175,,,0.2,0.15,7000,2.5,0.4
700030m05.smo,10.238205,2.880036,8.479652,2.284191,9.227607,2.706313,10.13782,2.572092,6.550047,1.768965,8.9450225,3.5525538283857148,0.6471638474950034,1.660736777299752,0.7335815125238101,1.0199943940756149,0.7592198990966587,0.467053010002825,,,-0.5,0.15,7000,3.0,0.4
700030m10.smo,9.6424005,2.8673599999999997,8.473714999999999,2.266425,9.4529915,2.705947,9.7669055,2.5610415,5.088432,1.5154435,8.973788749999997,3.573610745158552,0.5833866667868634,1.3082621746454597,0.7538853885200304,0.9891273817513706,0.9622442036211192,0.4371195627310473,,,-1.0,0.15,7000,3.0,0.4
700030m15.smo,9.335023,2.839556,8.670912,2.319833,8.993637,2.683259,9.464931,2.453316,3.274986,1.383115,8.8832565,3.532914099414392,0.66534111247864,1.2760832592506623,0.810691688541677,1.0948601614171871,1.0459927852040278,0.4294662703557942,,,-1.5,0.15,7000,3.0,0.4
700030m20.smo,9.060609,2.618523,8.71923,2.323747,9.261356,2.550122,9.09779,2.382817,2.219502,1.230492,9.009208500000002,3.4353905864323497,0.6284640719489514,1.1443879907731989,0.8332459986138492,0.9420037580515458,0.9216173887895709,0.8992871519093806,,,-2.0,0.15,7000,3.0,0.4
700030m25.smo,8.9874065,2.635031,8.7809165,2.414116,9.018506,2.5901365000000003,9.32905,2.5238115000000003,1.865286,1.438209,8.934737499999997,3.6696834283813233,0.8150873873791757,0.9616855641071834,0.9968326465057056,1.3248846949304445,0.9977060802427018,0.8852746134856312,,,-2.5,0.15,7000,3.0,0.4
700030p00.smo,10.821369,2.982355,8.132974,2.321668,9.460011000000002,2.772605,10.974815,2.527526,8.4188165,2.0110354999999998,8.82906275,3.6722788002312816,0.5434071560220972,1.493049573032142,0.7274632219416989,0.7834377443616606,9.011328670444207,0.6248398638551628,,,0.0,0.15,7000,3.0,0.4
700030p02.smo,11.3230775,3.0159689999999997,8.0993,2.4465105,9.541644,2.966323,11.644338,2.4696815,9.988064999999999,2.4599390000000003,8.805492000000003,3.8629905022901565,0.7137381415290619,1.6355829486621571,0.95976858772424,0.8497126138098227,0.9879308674044912,0.7268690027223641,,,0.2,0.15,7000,3.0,0.4
725020m05.smo,10.9589845,2.8579845,10.0187925,2.2256065,10.8412965,2.7410905000000003,12.0528605,2.7620705,6.852035000000001,1.7493205000000003,10.4040725,3.5860689180147203,0.4729911434530586,1.2027985166077837,0.6834650548219907,0.6487862778539613,1.4089114297665106,0.5038766993522468,,,-0.5,0.15,7250,2.0,0.4
725020m10.smo,10.720284,2.725915,10.198857,2.388326,10.781036,2.746271,11.539791,2.6388580000000004,5.259833,1.504404,10.4274045,3.7382709345720246,0.737087608402274,1.07231122592452,0.8865994187341036,1.0873885532136578,2.2663814971104395,0.3792404002184643,,,-1.0,0.15,7250,2.0,0.4
725020m15.smo,10.501287,2.796006,10.442385,2.455411,10.698151,2.641506,11.261065,2.663241,3.368952,1.3045790000000002,10.6057705,3.705404132300956,0.6960581656705203,1.156039331705164,0.9519540817115282,0.9176723402619468,1.1862693220938478,0.40204171643468095,,,-1.5,0.15,7250,2.0,0.4
725020m20.smo,10.232273,2.791142,10.680802,2.4723610000000003,10.900437,2.723063,11.05008,2.4874650000000003,2.192471,1.246233,10.728314,3.757627298538933,0.7379858212445828,1.3278760269450784,0.8831570617254294,1.1188284556698036,0.9725626161094202,0.6058345192911888,,,-2.0,0.15,7250,2.0,0.4
725020m25.smo,10.242532,2.805253,10.70025,2.46172,10.717917,2.660786,11.140775,2.716051,1.684621,1.2368059999999998,10.7024095,3.7229760669982825,0.7337473636766322,1.4105557574994427,0.9684152132766692,1.2890883009943794,1.2838607584314357,0.9166158783292324,,,-2.5,0.15,7250,2.0,0.4
725020p00.smo,11.389842,2.883394,9.655029,2.413721,10.82791,2.826905,12.568471,2.562944,9.151805,2.105117,10.2817225,3.730863305947969,0.6136605752814094,1.3899865560817692,0.8081901508704676,0.8289405551918755,1.5432085916944709,0.6428239141752192,,,0.0,0.15,7250,2.0,0.4
725020p02.smo,11.689108,2.923823,9.551844,2.579238,10.848338,2.756212,13.358003,2.419394,10.827318,2.375706,10.1592185,3.778294415539901,0.6864929147911469,1.362923041611091,1.2856387643054343,0.7882310327036304,1.7579215908839143,0.9501959939884256,,,0.2,0.15,7250,2.0,0.4
725025m05.smo,11.598984,2.990205,10.1680645,2.579634,10.8487115,2.8928325,11.588606,2.7455685,6.1544314999999985,1.5715675,10.60310925,3.8951958232755666,0.8002056269840544,1.298982359690947,1.056687598264731,1.1502108034083882,1.1426252183130765,0.5118648560876432,,,-0.5,0.15,7250,2.5,0.4
725025m10.smo,11.06774,2.750238,10.215274,2.388471,11.008684,2.822736,11.109485,2.585517,4.64345,1.292021,10.5214855,3.7899763788827223,0.7423345190591351,1.286148663596223,1.0487463926069724,1.0044817430193806,4.495868864042041,0.4857765417801772,,,-1.0,0.15,7250,2.5,0.4
725025m15.smo,10.717642,2.8711615000000004,10.509753,2.526438,10.6830205,2.743199,10.687081,2.620378,3.0554925,1.2712345,10.54357175,3.758889441364007,0.8882734557328976,1.269506766687162,1.1812211498943204,1.2597248382890656,1.119108036727674,0.4058004903072941,,,-1.5,0.15,7250,2.5,0.4
725025m20.smo,10.5815,2.716694,10.338624000000001,2.5001635,10.716431,2.7532695,11.132983,2.6110285,2.1922474999999997,1.3092595,10.55383,3.7827631184166086,0.6974796058166648,1.0377389536408708,0.9454734620920424,1.0033236193839303,0.9847302124869164,0.6558091572695998,,,-2.0,0.15,7250,2.5,0.4
725025m25.smo,10.428427,2.778132,10.577587,2.635577,10.722494,2.640051,11.00445,2.649807,1.560086,1.219479,10.634488000000001,3.7879291220403006,0.9067727549658468,1.0270399815988005,1.532836325325475,1.0878211580950037,1.2535290078232078,1.0143723405729852,,,-2.5,0.15,7250,2.5,0.4
725025p00.smo,11.930172,2.84986,9.926106,2.591803,10.932224,2.8509450000000003,12.369117,2.830142,7.9954800000000015,1.949723,10.5078035,3.9676957373454176,0.7598917867054953,1.2008383639314155,1.0601762238572536,1.096952387353389,1.915952204175724,0.6051989233458132,,,0.0,0.15,7250,2.5,0.4
725025p02.smo,12.409399,3.05293,10.038155,2.736839,11.132238,3.023915,13.214479,2.8166830000000003,9.433449,2.090724,10.598057,4.1211247162154665,1.0197068217586394,1.7741291710326952,1.1184425937489315,1.6206728283458531,16.291051499270374,0.762842400926771,,,0.2,0.15,7250,2.5,0.4
725030m05.smo,11.534786,2.9683555000000004,9.822247999999998,2.5919380000000003,10.841918,2.9656365,11.0983795,2.7288125,5.619377,1.6459380000000001,10.312525,3.9857480352173362,0.6839996077026764,1.4886578747412138,0.9148622594649573,1.1264294389855711,1.0243753674099323,0.4156665526539592,,,-0.5,0.15,7250,3.0,0.4
725030m10.smo,10.97228,2.8674875,10.0715025,2.427701,10.9708625,2.919485,10.9106605,2.6519075,4.408103,1.3884415,10.4244695,3.8312764014529717,0.7959344003802541,1.821241197409,0.9814386075999586,1.1951589609366309,1.4082901257310658,0.4228910100530168,,,-1.0,0.15,7250,3.0,0.4
725030m15.smo,10.901185,2.9978580000000004,10.315174,2.4226330000000003,10.704647,2.908176,10.590102,2.620852,2.828121,1.197323,10.535931,3.9368558815863453,0.7965257836288552,1.6016086363269046,0.9810190399897656,1.3658596451607716,1.4856344843629588,0.7100917340409764,,,-1.5,0.15,7250,3.0,0.4
725030m20.smo,10.676907,2.756997,10.237267,2.568833,11.002841,2.783856,10.787005,2.564565,2.050656,1.35669,10.6068055,3.8348882733520413,0.9569471166546364,1.3599597833970938,1.2598745431020932,1.3197222541653162,1.1675110894132217,1.209095793206861,,,-2.0,0.15,7250,3.0,0.4
725030m25.smo,10.60567,2.937395,10.26438,2.658284,10.799899,2.769763,10.745354,2.575712,1.565887,1.482643,10.516203,3.8730208686627288,0.8779861357490316,1.6169020204088138,1.3114034120938565,1.1340260977843724,1.1319538855572835,1.2402010811233124,,,-2.5,0.15,7250,3.0,0.4
725030p00.smo,12.377543,3.089568,9.62988,2.550547,11.08887,2.981492,11.635692,2.70966,7.080383,1.779008,10.3610675,3.93745075348302,0.7052566893842069,1.3449295290336298,0.8981756168009135,1.0967088128774107,1.6606790397473228,0.5607012991830336,,,0.0,0.15,7250,3.0,0.4
725030p02.smo,12.5577855,3.248923,9.775999,2.5596045,11.0324925,3.0095810000000003,12.418381,2.7997805000000002,8.547617500000001,2.097378,10.37519975,3.9501077135703833,0.5862527234229709,1.3345731016377664,0.8065534670217018,0.750406587148698,2.51570306362482,0.7433394312649324,,,0.2,0.15,7250,3.0,0.4
750020m05.smo,11.491274,2.802477,10.325119500000001,2.2341474999999997,11.156267,2.7658119999999995,11.8206315,2.4458395,5.759951,1.5157745,10.880906499999998,3.644161036351039,0.6078592842498194,1.0005513653886808,0.7433339218429006,0.8749373749673847,2.608488473790266,0.4446236582202598,,,-0.5,0.15,7500,2.0,0.4
750020m10.smo,11.392886,2.875532,10.669204,2.210984,11.267592,2.735695,11.888291,2.475975,4.456305,1.438771,10.984607,3.6111495289298117,0.6295927630761596,1.147561705898473,0.8733098083206479,0.8052460869550966,1.2763090956396677,0.4340824433066477,,,-1.0,0.15,7500,2.0,0.4
750020m15.smo,11.202697,2.621518,11.109675500000002,2.3548325,11.369299,2.720343,11.779679,2.416499,2.834283,1.2299209999999998,11.20164225,3.6292663356395742,0.8596608425443314,1.2193341164398497,0.8587224071227236,1.4777069404088157,0.9246775998281213,0.3647423366321227,,,-1.5,0.15,7500,2.0,0.4
750020m20.smo,10.914769499999998,2.62373,11.153266,2.453728,11.4267155,2.6553904999999998,11.781791499999999,2.4207560000000004,1.8906580000000002,1.1412735,11.21021725,3.67735856828551,0.5746311860327377,1.1143244017745448,0.9578226373240224,0.8579481058386926,0.9691525669763806,1.5039043039592432,,,-2.0,0.15,7500,2.0,0.4
750020m25.smo,10.911469,2.729217,11.184048,2.43495,11.429898,2.530895,11.848514,2.444077,1.945595,1.6289790000000002,11.29015,3.5996090775327256,0.8358231709504974,1.082776846730913,1.1697993289689486,0.9970677724599664,0.9016830645435314,1.1366774683396197,,,-2.5,0.15,7500,2.0,0.4
750020p00.smo,11.73093,2.8443435,9.903265,2.281707,10.901436,2.6827165,12.2530215,2.3555535,7.477404499999999,1.8894505000000001,10.39398275,3.560515958857557,0.5385848242947053,1.4926738404828852,0.7988232841167909,0.6848476043072595,0.7978086556409075,0.5065932122502959,,,0.0,0.15,7500,2.0,0.4
750020p02.smo,11.846268499999999,2.792377,9.700919500000001,2.427765,10.9153435,2.7082619999999995,12.743438000000001,2.4507945,8.885660999999997,2.0818565,10.37099975,3.5953170180813903,0.5520716631322757,1.2380222932875176,0.7637906647304374,0.8052790354342134,1.5755546173140778,0.725927679882292,,,0.2,0.15,7500,2.0,0.4
750025m05.smo,12.657583,3.201731,12.060988,2.6928720000000004,12.6789405,3.0076945,13.320289,2.826348,5.232817000000002,1.4868869999999998,12.32717975,4.078935067806697,0.7184373420988185,1.5725583852754286,0.9313572632306876,1.0341742827138405,1.9247219508008504,0.3866485283233144,,,-0.5,0.15,7500,2.5,0.4
750025m10.smo,12.053581,2.976776,11.95237,2.659462,12.49463,2.987576,12.956437,2.731125,4.059602,1.336592,12.254944,4.192712054894541,0.8609514735573437,1.5650371343443907,1.0565346113171143,1.3298349416970132,2.008759774763368,0.39957234740417497,,,-1.0,0.15,7500,2.5,0.4
750025m15.smo,12.021967,3.09971,12.415211,2.703475,12.833712,3.0889525,12.6190735,2.629492,2.5518460000000003,1.1381325,12.5949575,4.0485859961563015,0.9732687493909304,1.2366460900868688,1.0067329373063194,1.6463120494460792,1.3607362269610443,0.4254587474786708,,,-1.5,0.15,7500,2.5,0.4
750025m20.smo,12.004368,2.929352,12.24473,2.804917,12.500836,2.883309,12.634003,2.681544,1.851918,1.350516,12.3257475,4.019701865306182,0.8049676686789028,1.3900115634354189,1.3176819887748763,0.9720570454610296,1.4809095516839201,1.011608312280516,,,-2.0,0.15,7500,2.5,0.4
750025m25.smo,11.743544,2.967176,12.530445,2.655774,12.648741,2.950531,13.074272,2.715183,1.398577,1.243693,12.5836535,3.960002293388477,0.9013091658034201,1.4899915335714538,1.243371975930485,1.2848710751980312,1.4061687874109543,1.40489018667747,,,-2.5,0.15,7500,2.5,0.4
750025p00.smo,13.260248,3.09471,11.679836,2.767955,12.703694,2.919143,13.575682999999998,2.800825,6.661832,1.543322,12.137997,4.085040592013988,0.7170590487248946,1.658491266240408,1.2188735736997427,0.8223687216521796,4.484341014006412,0.4127173917573921,,,0.0,0.15,7500,2.5,0.4
750025p02.smo,13.354912,3.2185,11.470432,2.849699,12.516396,3.231007,13.738726000000002,2.729302,8.067865,1.773877,12.032362,4.352731928625171,0.8299141997291104,1.6247823719632883,1.1750334586352138,1.2106200964221776,2.7662351871685833,0.5899604496646034,,,0.2,0.15,7500,2.5,0.4
750030m05.smo,12.9889705,3.259867,11.672716,2.7829145000000004,12.605603,3.0481425,12.7984475,2.9176015,4.759628500000001,1.475036,12.12140675,4.153520954397148,0.8832400267471527,1.5567373999142582,1.2981342142752599,1.245489264459936,3.4235980115625098,0.5392288326557918,,,-0.5,0.15,7500,3.0,0.4
750030m10.smo,12.758062,3.184609,11.818256,2.589187,12.436248,2.897322,12.288406,2.714598,3.788466000000001,1.394354,12.025372,4.007298065857468,0.8657059025431335,1.7292283053271134,1.2623066441055972,1.2542833673175655,2.1287879131463523,0.5831770813985911,,,-1.0,0.15,7500,3.0,0.4
750030m15.smo,12.462011500000001,3.1656415000000004,12.08487,2.6595120000000003,12.3206055,2.9974,12.118768500000002,2.621781,2.433606,1.164436,12.183938,4.189007099825351,1.1476576092583723,1.4790991539101177,1.8034919379789172,1.6351880822072742,1.2894089137631122,0.4560631547095477,,,-1.5,0.15,7500,3.0,0.4
750030m20.smo,12.196994,3.108846,11.815634,2.587419,12.642704,2.983116,12.168803,2.681356,1.701352,1.171591,12.1688065,4.0174948016749195,0.814363379451607,1.4658414846530825,1.38582849498224,1.2087656287968067,1.2806867883972413,0.9832092229113136,,,-2.0,0.15,7500,3.0,0.4
750030m25.smo,11.891403,2.9762305000000002,12.130954,2.4895645,12.4079625,2.927376,12.4501825,2.6979740000000003,1.372118,1.3531425,12.16534225,3.9759585793035965,0.7254339533164309,1.6382701008245009,0.8571542393542259,1.1503969731644568,1.6337968330414254,1.130850262558927,,,-2.5,0.15,7500,3.0,0.4
750030p00.smo,13.451654,3.268883,11.90595,2.998235,12.722532,3.167038,13.531406,3.214928,6.03002,1.638273,12.2049895,4.5143121042036976,1.073341876257032,1.8811586739288744,1.665456523031244,1.3033231087780248,3.6566280879111783,0.366968181931406,,,0.0,0.15,7500,3.0,0.4
750030p02.smo,14.040669,3.4621,12.158415,3.127048,12.939752,3.234637,13.820198,3.201487,7.237999,1.6836099999999998,12.635927,4.5921568220152285,0.8738653312898621,1.6823704958585701,1.5306914539052745,1.035483605392475,11.710114922611025,0.4331051959338797,,,0.2,0.15,7500,3.0,0.4
775020m05.smo,11.537684,2.6714635,10.3220145,2.0679925,10.9603445,2.5393175,11.542691,2.3037695000000005,4.786851,1.4510370000000001,10.69103025,3.3703983998939173,0.6193348086665408,0.8927475195685076,0.7191529913048191,0.8748273108014206,0.8139821854618379,0.4722844302553365,,,-0.5,0.15,7750,2.0,0.4
775020m10.smo,11.229402,2.5522560000000003,10.539381,2.138687,11.112464,2.56914,11.343401,2.232754,3.739554,1.366773,10.8023855,3.4113257666007217,0.6110438637952071,0.953009837909192,0.7553541194782423,0.9152616544187844,0.7240485051280043,0.4197203809577509,,,-1.0,0.15,7750,2.0,0.4
775020m15.smo,11.2057265,2.521677,10.959471,2.2500294999999997,11.220903,2.5379075,11.5987145,2.438491,2.4301455,1.2107085,11.17244825,3.4687585003731836,0.5973023199782342,1.064305590041544,0.7783640647010177,0.8446865717865865,0.941778782894532,0.3752468832223816,,,-1.5,0.15,7750,2.0,0.4
775020m20.smo,10.985298,2.582014,11.13033,2.356721,11.236025,2.47278,11.482716,2.4382200000000003,1.777857,1.207758,11.1249125,3.4942626910957912,0.552995310092375,0.8993552364019323,0.6420512539772871,0.912351021804934,0.9187555148921588,0.8155134998819228,,,-2.0,0.15,7750,2.0,0.4
775020m25.smo,11.0979645,2.64751,11.0873685,2.2339740000000003,11.368533500000002,2.5499175,11.3489645,2.3296265,1.5546790000000001,1.6207504999999998,11.2467175,3.485138342629053,0.5414014202472489,1.1270045558948691,0.7191609995000752,0.928875550403788,0.9668015767466691,2.560862612554211,,,-2.5,0.15,7750,2.0,0.4
775020p00.smo,11.4114605,2.6168155,9.823025,2.104896,10.6663815,2.5988105,11.423301,2.1615505,6.034202499999999,1.636917,10.29583825,3.4056501258567287,0.5449782711018142,1.0125460510329174,0.5682135195712533,0.9165145424526132,0.7494839345474742,0.44238187557247377,,,0.0,0.15,7750,2.0,0.4
